,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,label
6053,21,18000,RENT,2.0,DEBTCONSOLIDATION,C,5800,14.72,1,0.32,Y,4,1
6054,25,48000,MORTGAGE,6.0,VENTURE,A,3200,6.99,0,0.07,N,2,0
6055,22,20400,RENT,2.0,EDUCATION,A,5800,8.94,0,0.28,N,4,0
6056,23,25000,RENT,0.0,MEDICAL,B,5800,9.91,0,0.23,N,4,0
6057,24,48000,MORTGAGE,4.0,MEDICAL,B,4200,11.99,0,0.09,N,4,0
6058,23,48000,MORTGAGE,5.0,EDUCATION,C,5000,13.99,0,0.1,Y,2,0
6059,26,27000,RENT,1.0,MEDICAL,B,5800,10.65,0,0.21,N,3,0
6060,23,27252,RENT,3.0,VENTURE,C,5800,13.06,0,0.21,N,4,1
6061,26,48000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.08,N,2,1
6062,24,35020,RENT,0.0,MEDICAL,A,5800,8.32,0,0.17,N,3,0
6063,22,48000,OWN,6.0,VENTURE,A,4800,8.49,0,0.1,N,4,0
6064,22,41300,RENT,1.0,VENTURE,A,5800,7.43,0,0.14,N,3,0
6065,24,48000,MORTGAGE,4.0,EDUCATION,A,5000,5.99,0,0.1,N,2,0
6066,24,48000,MORTGAGE,8.0,PERSONAL,A,3200,5.99,0,0.07,N,4,0
6067,25,48000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,1000,13.49,0,0.02,Y,3,1
6068,22,45000,RENT,3.0,MEDICAL,A,5800,7.88,0,0.13,N,3,0
6069,26,48000,MORTGAGE,9.0,PERSONAL,B,8000,10.59,0,0.17,N,4,0
6070,23,42000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,1800,12.99,1,0.04,Y,3,1
6071,26,144000,RENT,0.0,DEBTCONSOLIDATION,A,5800,7.29,0,0.04,N,3,0
6072,26,48000,OWN,3.0,VENTURE,C,3600,13.49,0,0.07,N,4,1
6073,23,12000,RENT,0.0,PERSONAL,A,5825,6.62,1,0.49,N,4,0
6074,22,25000,RENT,4.0,MEDICAL,C,5825,14.27,0,0.23,N,2,1
6075,26,26000,RENT,5.0,MEDICAL,C,5825,14.27,0,0.22,Y,4,1
6076,23,42000,MORTGAGE,7.0,EDUCATION,A,10500,7.66,1,0.25,N,2,1
6077,23,50000,RENT,8.0,MEDICAL,B,5825,10.65,0,0.12,N,2,0
6078,22,48000,MORTGAGE,1.0,PERSONAL,B,4000,9.63,0,0.08,N,2,0
6079,23,48000,OWN,4.0,VENTURE,B,7000,10.74,0,0.15,N,4,0
6080,24,48000,MORTGAGE,4.0,MEDICAL,A,4000,5.42,0,0.08,N,4,0
6081,24,60000,RENT,4.0,VENTURE,A,5850,7.49,0,0.1,N,3,0
6082,25,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,4800,10.74,0,0.1,N,4,0
6083,25,19200,RENT,5.0,EDUCATION,D,5875,14.11,1,0.31,N,3,1
6084,26,40000,RENT,4.0,VENTURE,B,5875,12.69,0,0.15,N,2,0
6085,26,49680,RENT,1.0,MEDICAL,C,5875,12.99,0,0.12,Y,3,1
6086,23,56000,RENT,3.0,EDUCATION,D,5875,14.54,0,0.1,N,2,1
6087,21,14400,RENT,2.0,EDUCATION,B,5900,12.42,1,0.41,N,3,0
6088,24,23000,RENT,4.0,PERSONAL,A,5900,9.63,0,0.26,N,4,1
6089,23,30000,RENT,5.0,EDUCATION,A,5900,7.88,0,0.2,N,2,0
6090,26,36800,RENT,0.0,PERSONAL,B,5900,10.71,0,0.16,N,3,0
6091,25,34000,RENT,0.0,HOMEIMPROVEMENT,B,5925,11.11,1,0.17,N,4,1
6092,23,20124,RENT,,DEBTCONSOLIDATION,C,5950,13.49,0,0.3,Y,3,1
6093,24,48000,OWN,2.0,EDUCATION,C,15000,13.06,0,0.31,N,4,1
6094,23,29376,RENT,3.0,VENTURE,A,5950,7.66,0,0.2,N,2,0
6095,23,48000,MORTGAGE,7.0,VENTURE,A,14125,,0,0.29,N,2,0
6096,24,48000,MORTGAGE,7.0,MEDICAL,A,12000,7.29,0,0.25,N,3,0
6097,25,48000,MORTGAGE,,HOMEIMPROVEMENT,A,4500,5.42,0,0.09,N,2,0
6098,25,78000,RENT,3.0,HOMEIMPROVEMENT,A,5950,7.29,0,0.08,N,3,0
6099,24,46000,RENT,0.0,EDUCATION,D,5975,14.46,1,0.13,Y,2,1
6100,22,12000,RENT,0.0,DEBTCONSOLIDATION,B,6000,8.88,1,0.5,N,4,0
6101,25,13440,RENT,3.0,MEDICAL,A,6000,7.49,1,0.45,N,3,1
6102,24,14880,RENT,2.0,EDUCATION,B,6000,10.0,1,0.4,N,3,1
6103,22,15000,RENT,6.0,MEDICAL,A,6000,6.03,1,0.4,N,3,0
6104,22,15000,RENT,3.0,EDUCATION,D,6000,14.59,1,0.4,N,4,0
6105,21,16000,RENT,5.0,VENTURE,B,6000,9.63,1,0.38,N,3,0
6106,24,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,4800,9.99,0,0.1,N,2,0
6107,24,16800,RENT,2.0,DEBTCONSOLIDATION,D,6000,14.84,1,0.36,Y,4,1
6108,26,17376,RENT,1.0,VENTURE,B,6000,10.99,1,0.35,N,3,1
6109,26,48000,MORTGAGE,4.0,PERSONAL,A,10000,5.79,0,0.21,N,3,0
6110,22,18000,RENT,2.0,VENTURE,A,6000,6.62,1,0.33,N,2,1
6111,24,48000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,12000,,0,0.25,N,3,0
6112,24,18000,RENT,8.0,PERSONAL,B,6000,12.21,1,0.33,N,2,1
6113,22,18000,RENT,1.0,MEDICAL,B,6000,,1,0.33,N,3,1
6114,22,18200,RENT,4.0,HOMEIMPROVEMENT,A,6000,7.66,1,0.33,N,3,1
6115,22,18996,RENT,4.0,MEDICAL,D,6000,14.74,1,0.32,Y,3,1
6116,23,42000,MORTGAGE,5.0,EDUCATION,D,2000,15.2,1,0.05,Y,2,1
6117,22,48000,MORTGAGE,0.0,MEDICAL,A,3500,6.54,0,0.07,N,3,0
6118,21,18996,RENT,0.0,DEBTCONSOLIDATION,A,6000,,1,0.32,N,4,0
6119,23,19000,RENT,2.0,EDUCATION,C,6000,10.59,1,0.32,N,2,1
6120,22,48000,MORTGAGE,6.0,MEDICAL,B,3800,,0,0.08,N,2,0
6121,24,19200,RENT,0.0,EDUCATION,B,6000,10.59,1,0.31,N,3,0
6122,25,19200,RENT,3.0,MEDICAL,A,6000,7.14,1,0.31,N,3,1
6123,21,19200,RENT,0.0,PERSONAL,B,6000,9.88,1,0.31,N,2,1
6124,25,19200,RENT,2.0,HOMEIMPROVEMENT,C,6000,13.11,1,0.31,Y,2,1
6125,22,48000,MORTGAGE,4.0,PERSONAL,A,6500,6.17,0,0.14,N,2,0
6126,24,20000,RENT,8.0,VENTURE,A,6000,7.14,0,0.3,N,2,0
6127,24,48000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,17000,6.91,0,0.35,N,4,0
6128,24,48000,OWN,4.0,EDUCATION,A,3000,5.79,0,0.06,N,4,0
6129,26,20400,RENT,0.0,VENTURE,B,6000,9.99,0,0.29,N,2,0
6130,22,21300,RENT,0.0,DEBTCONSOLIDATION,C,6000,15.96,0,0.28,Y,3,0
6131,23,48000,OWN,5.0,VENTURE,B,2550,11.86,0,0.05,N,3,0
6132,26,21600,RENT,3.0,MEDICAL,B,6000,10.59,0,0.28,N,4,0
6133,23,21600,RENT,2.0,MEDICAL,D,6000,14.42,1,0.28,N,4,1
6134,24,21640,RENT,,VENTURE,A,6000,6.62,0,0.28,N,4,0
6135,25,21812,RENT,7.0,EDUCATION,C,6000,14.72,0,0.28,Y,2,1
6136,23,21996,RENT,6.0,VENTURE,C,6000,13.47,0,0.27,Y,3,1
6137,22,48000,MORTGAGE,2.0,MEDICAL,B,9600,11.86,0,0.2,N,2,0
6138,21,22600,RENT,3.0,EDUCATION,C,6000,12.23,0,0.27,N,4,1
6139,25,22800,RENT,,MEDICAL,B,6000,,0,0.26,N,3,0
6140,25,22800,RENT,0.0,MEDICAL,C,6000,13.35,1,0.26,N,4,1
6141,22,48000,MORTGAGE,5.0,EDUCATION,A,9600,7.51,0,0.2,N,4,0
6142,22,22880,RENT,5.0,DEBTCONSOLIDATION,C,6000,13.57,0,0.26,Y,4,0
6143,25,48000,MORTGAGE,2.0,VENTURE,B,5000,,0,0.1,N,4,0
6144,23,22884,RENT,8.0,EDUCATION,B,6000,11.49,0,0.26,N,3,0
6145,21,23000,RENT,5.0,EDUCATION,B,6000,10.95,0,0.26,N,2,0
6146,22,48000,MORTGAGE,4.0,PERSONAL,B,4000,11.86,0,0.08,N,2,0
6147,21,23040,RENT,0.0,HOMEIMPROVEMENT,A,6000,7.9,1,0.26,N,2,1
6148,25,23198,RENT,2.0,VENTURE,A,6000,8.0,0,0.26,N,4,0
6149,22,23631,RENT,,PERSONAL,B,6000,,0,0.25,N,3,0
6150,22,24000,RENT,6.0,MEDICAL,B,6000,10.65,0,0.25,N,4,0
6151,25,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.08,N,3,0
6152,26,24000,RENT,5.0,MEDICAL,A,6000,8.9,0,0.25,N,3,0
6153,25,48000,MORTGAGE,4.0,PERSONAL,B,7350,11.12,0,0.15,N,2,1
6154,26,24000,RENT,5.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.25,N,4,0
6155,24,48000,MORTGAGE,4.0,PERSONAL,A,1200,6.76,0,0.03,N,3,0
6156,23,24000,RENT,4.0,EDUCATION,A,6000,5.42,0,0.25,N,4,0
6157,24,24000,RENT,1.0,MEDICAL,B,6000,11.99,0,0.25,N,4,0
6158,23,48000,MORTGAGE,0.0,EDUCATION,A,3200,7.51,0,0.07,N,2,0
6159,24,42000,MORTGAGE,,PERSONAL,E,18250,16.82,1,0.43,Y,4,1
6160,24,48000,MORTGAGE,3.0,VENTURE,A,9600,,0,0.2,N,4,0
6161,24,24000,RENT,,MEDICAL,C,6000,12.99,0,0.25,Y,4,1
6162,26,48000,OWN,10.0,VENTURE,B,15000,11.12,0,0.31,N,3,1
6163,23,24000,RENT,0.0,DEBTCONSOLIDATION,B,6000,,0,0.25,N,2,0
6164,25,48000,MORTGAGE,6.0,EDUCATION,B,24250,10.25,0,0.51,N,3,1
6165,22,48000,MORTGAGE,2.0,EDUCATION,C,7000,13.48,0,0.15,N,3,1
6166,22,48000,MORTGAGE,6.0,EDUCATION,A,5000,7.88,0,0.1,N,2,0
6167,21,24000,RENT,2.0,MEDICAL,B,6000,11.36,0,0.25,N,3,0
6168,22,24000,RENT,2.0,HOMEIMPROVEMENT,B,6000,12.18,1,0.25,N,3,1
6169,21,24996,RENT,6.0,DEBTCONSOLIDATION,C,6000,13.61,0,0.24,N,2,1
6170,21,24996,RENT,3.0,EDUCATION,B,6000,11.83,0,0.24,N,3,0
6171,23,25000,RENT,7.0,VENTURE,A,6000,7.51,0,0.24,N,2,0
6172,25,25000,RENT,2.0,PERSONAL,B,6000,,0,0.24,N,2,0
6173,22,48000,MORTGAGE,7.0,VENTURE,B,6500,10.62,0,0.14,N,3,0
6174,25,25000,RENT,1.0,DEBTCONSOLIDATION,E,6000,16.4,1,0.24,N,2,0
6175,21,25000,RENT,3.0,DEBTCONSOLIDATION,B,6000,,0,0.24,N,4,0
6176,26,25000,RENT,5.0,EDUCATION,A,6000,8.0,0,0.24,N,2,0
6177,25,48000,OWN,7.0,EDUCATION,B,15000,10.25,0,0.31,N,4,0
6178,22,48000,MORTGAGE,4.0,MEDICAL,B,15000,9.88,0,0.31,N,2,0
6179,24,25200,RENT,6.0,MEDICAL,A,6000,7.49,0,0.24,N,2,0
6180,26,48000,MORTGAGE,1.0,VENTURE,B,4200,10.62,0,0.09,N,2,0
6181,24,48000,MORTGAGE,2.0,EDUCATION,B,5500,11.36,0,0.11,N,3,0
6182,25,48000,MORTGAGE,5.0,EDUCATION,C,16750,,0,0.35,Y,4,1
6183,26,48000,MORTGAGE,10.0,VENTURE,A,4000,,0,0.08,N,2,0
6184,21,25200,RENT,2.0,EDUCATION,A,6000,7.49,0,0.24,N,3,0
6185,23,25200,RENT,0.0,HOMEIMPROVEMENT,C,6000,13.23,1,0.24,Y,4,1
6186,23,48000,MORTGAGE,3.0,VENTURE,B,12000,11.36,0,0.25,N,3,0
6187,21,25200,RENT,5.0,VENTURE,A,6000,8.94,0,0.24,N,3,0
6188,25,25200,RENT,0.0,DEBTCONSOLIDATION,B,6000,9.76,0,0.24,N,3,0
6189,24,25800,RENT,0.0,MEDICAL,A,6000,7.14,0,0.23,N,4,0
6190,23,25800,RENT,2.0,VENTURE,C,6000,,0,0.23,Y,3,0
6191,21,26000,RENT,5.0,DEBTCONSOLIDATION,A,6000,7.49,0,0.23,N,2,0
6192,26,26400,RENT,6.0,PERSONAL,B,6000,10.65,0,0.23,N,2,0
6193,25,48000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7800,8.94,0,0.16,N,2,0
6194,26,26400,RENT,6.0,MEDICAL,C,6000,6.0,0,0.23,N,4,1
6195,22,26400,RENT,0.0,VENTURE,A,6000,8.59,0,0.23,N,3,0
6196,25,26500,RENT,9.0,PERSONAL,B,6000,12.42,0,0.23,N,3,0
6197,25,48000,OWN,0.0,VENTURE,A,7500,7.05,0,0.16,N,3,0
6198,24,26500,RENT,0.0,MEDICAL,C,6000,13.79,0,0.23,Y,3,1
6199,25,26780,RENT,0.0,DEBTCONSOLIDATION,B,6000,9.25,0,0.22,N,4,0
6200,25,27000,RENT,9.0,VENTURE,B,6000,11.86,0,0.22,N,3,0
6201,24,42000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3500,8.94,1,0.08,N,3,1
6202,23,27000,RENT,6.0,EDUCATION,C,6000,11.66,0,0.22,N,3,1
6203,22,48000,MORTGAGE,0.0,PERSONAL,B,2800,12.53,0,0.06,N,2,0
6204,26,27031,RENT,2.0,VENTURE,B,6000,9.99,0,0.22,N,4,0
6205,24,48000,MORTGAGE,8.0,EDUCATION,A,3100,8.94,0,0.06,N,3,0
6206,25,27040,RENT,2.0,PERSONAL,A,6000,7.9,0,0.22,N,2,1
6207,23,48000,OWN,0.0,VENTURE,E,15750,16.35,0,0.33,N,3,1
6208,22,27600,RENT,2.0,DEBTCONSOLIDATION,B,6000,10.38,0,0.22,N,4,0
6209,24,48000,MORTGAGE,0.0,EDUCATION,B,4400,11.83,0,0.09,N,2,1
6210,26,48000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,16750,14.26,0,0.35,Y,3,1
6211,23,48000,OWN,8.0,EDUCATION,C,6000,12.87,0,0.13,Y,2,1
6212,22,48000,MORTGAGE,3.0,VENTURE,B,8000,12.53,0,0.17,N,4,0
6213,25,28000,RENT,2.0,PERSONAL,B,6000,10.59,1,0.21,N,4,1
6214,23,28000,RENT,5.0,PERSONAL,B,6000,9.63,0,0.21,N,4,0
6215,22,28000,RENT,3.0,EDUCATION,C,6000,12.98,0,0.21,Y,2,1
6216,26,48000,MORTGAGE,10.0,EDUCATION,A,10000,7.74,0,0.21,N,2,0
6217,23,28000,RENT,0.0,EDUCATION,A,6000,9.63,0,0.21,N,4,0
6218,23,28284,RENT,8.0,VENTURE,A,6000,7.66,0,0.21,N,4,0
6219,21,48000,MORTGAGE,5.0,EDUCATION,C,10800,12.84,0,0.23,N,2,0
6220,25,28675,RENT,1.0,DEBTCONSOLIDATION,A,6000,8.9,0,0.21,N,3,0
6221,23,28800,RENT,4.0,MEDICAL,B,6000,,0,0.21,N,3,0
6222,21,28800,RENT,3.0,EDUCATION,C,6000,13.8,0,0.21,Y,4,1
6223,21,28800,RENT,2.0,HOMEIMPROVEMENT,B,6000,10.62,1,0.21,N,3,1
6224,23,28800,RENT,0.0,DEBTCONSOLIDATION,A,6000,8.94,0,0.21,N,3,0
6225,25,28800,RENT,1.0,VENTURE,E,6000,17.04,1,0.21,Y,4,1
6226,24,29000,RENT,5.0,MEDICAL,C,6000,15.27,0,0.21,N,2,1
6227,23,29000,RENT,1.0,VENTURE,A,6000,5.99,0,0.21,N,3,0
6228,23,29000,RENT,7.0,PERSONAL,C,6000,13.61,0,0.21,N,4,1
6229,22,29000,RENT,5.0,VENTURE,B,6000,10.25,0,0.21,N,2,0
6230,22,29000,RENT,4.0,VENTURE,B,6000,11.46,0,0.21,N,3,0
6231,24,48000,OWN,3.0,HOMEIMPROVEMENT,C,2800,12.53,0,0.06,Y,4,1
6232,23,29820,RENT,0.0,EDUCATION,C,6000,14.22,0,0.2,N,3,1
6233,22,30000,RENT,4.0,MEDICAL,B,6000,12.42,0,0.2,N,4,0
6234,24,48000,OWN,5.0,VENTURE,A,10400,7.37,0,0.22,N,3,0
6235,22,30000,RENT,1.0,EDUCATION,B,6000,10.65,0,0.2,N,2,0
6236,22,30000,RENT,7.0,EDUCATION,C,6000,14.27,1,0.2,N,3,1
6237,22,48000,MORTGAGE,6.0,EDUCATION,A,9925,9.63,0,0.21,N,2,0
6238,24,30000,RENT,0.0,MEDICAL,C,6000,13.49,0,0.2,N,2,1
6239,24,48000,OTHER,5.0,VENTURE,B,7800,11.89,0,0.16,N,4,0
6240,24,30000,RENT,6.0,MEDICAL,A,6000,7.51,0,0.2,N,3,0
6241,23,48000,MORTGAGE,2.0,EDUCATION,A,10000,9.32,0,0.21,N,4,0
6242,24,30000,RENT,2.0,DEBTCONSOLIDATION,C,6000,13.49,0,0.2,N,3,1
6243,22,30000,RENT,6.0,EDUCATION,A,6000,7.51,0,0.2,N,4,0
6244,24,30000,RENT,0.0,VENTURE,B,6000,12.42,0,0.2,N,2,0
6245,22,30000,RENT,2.0,PERSONAL,B,6000,12.42,0,0.2,N,4,0
6246,24,48000,OWN,8.0,PERSONAL,A,1300,9.07,0,0.03,N,4,0
6247,22,48000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4800,9.07,0,0.1,N,3,0
6248,22,48000,OWN,4.0,PERSONAL,B,2400,11.46,0,0.05,N,3,0
6249,25,48000,MORTGAGE,9.0,EDUCATION,C,7000,12.09,0,0.15,Y,2,1
6250,24,30000,RENT,3.0,EDUCATION,B,6000,11.71,0,0.2,N,4,0
6251,23,30000,RENT,3.0,DEBTCONSOLIDATION,B,6000,11.71,0,0.2,N,4,0
6252,23,48000,OWN,6.0,EDUCATION,B,5000,10.08,0,0.1,N,4,0
6253,24,48000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000,7.68,0,0.1,N,4,0
6254,23,30000,RENT,0.0,EDUCATION,C,6000,13.49,0,0.2,Y,3,1
6255,22,30000,RENT,4.0,PERSONAL,B,6000,10.99,1,0.2,N,2,1
6256,23,30000,RENT,0.0,EDUCATION,A,6000,8.49,0,0.2,N,3,0
6257,24,30000,RENT,2.0,HOMEIMPROVEMENT,D,6000,15.99,1,0.2,Y,3,1
6258,22,30000,RENT,3.0,PERSONAL,B,6000,10.37,0,0.2,N,2,0
6259,26,30000,RENT,2.0,MEDICAL,A,6000,6.54,0,0.2,N,2,0
6260,23,30000,RENT,7.0,PERSONAL,C,6000,14.72,0,0.2,Y,4,1
6261,21,30000,RENT,4.0,MEDICAL,A,6000,7.51,0,0.2,N,3,0
6262,24,48000,MORTGAGE,1.0,MEDICAL,C,3500,10.28,0,0.07,N,4,0
6263,26,30000,RENT,0.0,DEBTCONSOLIDATION,D,6000,,1,0.2,Y,2,1
6264,21,30000,RENT,3.0,MEDICAL,A,6000,8.94,0,0.2,N,2,0
6265,26,30000,RENT,3.0,DEBTCONSOLIDATION,A,6000,7.74,0,0.2,N,3,0
6266,23,48152,MORTGAGE,7.0,MEDICAL,A,9500,7.29,0,0.2,N,2,0
6267,22,48156,MORTGAGE,6.0,DEBTCONSOLIDATION,A,3000,,0,0.06,N,2,0
6268,21,31000,RENT,6.0,MEDICAL,A,6000,6.03,0,0.19,N,3,0
6269,23,48235,MORTGAGE,5.0,VENTURE,B,20000,12.18,0,0.41,N,2,0
6270,25,48360,MORTGAGE,9.0,EDUCATION,A,6000,7.66,0,0.12,N,3,0
6271,26,31200,RENT,10.0,DEBTCONSOLIDATION,C,6000,15.23,0,0.19,N,3,1
6272,21,31200,RENT,1.0,DEBTCONSOLIDATION,D,6000,16.89,1,0.19,N,3,1
6273,25,31200,RENT,1.0,DEBTCONSOLIDATION,C,6000,13.8,1,0.19,N,4,1
6274,22,31200,RENT,4.0,EDUCATION,C,6000,13.22,0,0.19,N,2,1
6275,23,48500,MORTGAGE,1.0,VENTURE,C,6500,,0,0.13,N,4,1
6276,22,31680,RENT,6.0,EDUCATION,B,6000,11.12,0,0.19,N,4,0
6277,24,32000,RENT,1.0,HOMEIMPROVEMENT,C,6000,13.49,1,0.19,N,3,1
6278,26,48500,MORTGAGE,9.0,HOMEIMPROVEMENT,A,13000,7.29,0,0.27,N,3,0
6279,23,48500,MORTGAGE,8.0,PERSONAL,B,6000,10.25,0,0.12,N,2,0
6280,21,32000,RENT,5.0,DEBTCONSOLIDATION,A,6000,5.42,0,0.19,N,4,0
6281,25,32000,RENT,2.0,MEDICAL,B,6000,10.62,1,0.19,N,2,0
6282,25,48500,OTHER,1.0,EDUCATION,E,19500,15.57,1,0.4,N,4,1
6283,22,42500,MORTGAGE,6.0,MEDICAL,E,7000,15.57,1,0.16,Y,4,1
6284,25,32000,RENT,1.0,PERSONAL,D,6000,12.92,1,0.19,Y,3,1
6285,22,32001,RENT,4.0,VENTURE,D,6000,,0,0.19,Y,3,1
6286,22,48526,MORTGAGE,0.0,EDUCATION,B,13500,11.14,0,0.28,N,3,0
6287,24,32004,RENT,2.0,PERSONAL,D,6000,14.84,1,0.19,N,4,0
6288,23,48600,OWN,2.0,MEDICAL,A,5000,7.49,0,0.1,N,2,0
6289,23,32124,RENT,,MEDICAL,D,6000,16.77,1,0.19,Y,3,1
6290,22,32496,RENT,4.0,PERSONAL,C,6000,13.04,0,0.18,N,4,1
6291,23,48600,MORTGAGE,5.0,MEDICAL,B,6000,11.86,0,0.12,N,4,0
6292,23,48600,MORTGAGE,7.0,PERSONAL,B,19000,11.36,0,0.39,N,4,0
6293,26,33000,RENT,1.0,VENTURE,D,6000,14.84,1,0.18,N,2,1
6294,22,33000,RENT,6.0,PERSONAL,C,6000,13.85,0,0.18,N,4,1
6295,24,48661,MORTGAGE,7.0,EDUCATION,D,8000,17.58,0,0.16,N,2,1
6296,23,33276,RENT,4.0,EDUCATION,C,6000,11.03,0,0.18,Y,4,0
6297,21,33280,RENT,0.0,VENTURE,C,6000,13.23,0,0.18,Y,2,1
6298,26,33600,RENT,4.0,DEBTCONSOLIDATION,B,6000,10.71,0,0.18,N,3,0
6299,22,33650,RENT,1.0,EDUCATION,D,6000,12.86,1,0.18,N,4,1
6300,24,48732,OTHER,6.0,MEDICAL,A,3500,9.32,0,0.07,N,4,0
6301,24,48800,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9000,7.49,0,0.18,N,2,0
6302,21,33996,RENT,1.0,PERSONAL,C,6000,12.53,0,0.18,Y,3,1
6303,24,48852,MORTGAGE,4.0,VENTURE,A,10300,6.99,0,0.21,N,2,0
6304,24,34000,RENT,0.0,PERSONAL,A,6000,8.9,0,0.18,N,4,1
6305,26,34000,RENT,6.0,DEBTCONSOLIDATION,B,6000,12.69,0,0.18,N,4,0
6306,24,48960,MORTGAGE,8.0,VENTURE,E,10000,18.39,0,0.2,N,3,0
6307,23,34000,RENT,2.0,DEBTCONSOLIDATION,D,6000,14.09,1,0.18,Y,4,1
6308,22,48996,MORTGAGE,5.0,MEDICAL,A,5000,7.9,0,0.1,N,4,0
6309,22,34039,RENT,,PERSONAL,A,6000,7.9,0,0.18,N,2,0
6310,23,48996,MORTGAGE,7.0,EDUCATION,C,10525,13.61,0,0.21,N,2,0
6311,25,29000,RENT,0.0,MEDICAL,C,6000,13.49,1,0.21,N,3,1
6312,22,35000,RENT,2.0,MEDICAL,A,6000,7.49,0,0.17,N,2,0
6313,22,42996,MORTGAGE,7.0,HOMEIMPROVEMENT,C,12000,13.79,1,0.28,N,4,0
6314,23,29000,RENT,5.0,EDUCATION,A,6000,7.88,1,0.21,N,3,0
6315,24,35000,RENT,0.0,VENTURE,C,6000,13.98,0,0.17,Y,4,1
6316,22,35000,RENT,7.0,EDUCATION,B,6000,,0,0.17,N,2,0
6317,24,35004,RENT,2.0,VENTURE,B,6000,10.59,0,0.17,N,3,0
6318,24,29004,RENT,0.0,VENTURE,D,6000,15.62,1,0.21,N,3,0
6319,23,35004,RENT,1.0,EDUCATION,B,6000,,0,0.17,N,2,0
6320,26,29004,RENT,1.0,PERSONAL,D,6000,14.11,1,0.21,N,4,0
6321,23,49000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9600,5.42,0,0.2,N,3,1
6322,24,43000,MORTGAGE,1.0,PERSONAL,D,4000,17.49,1,0.09,N,3,1
6323,23,49000,MORTGAGE,5.0,EDUCATION,A,3500,5.42,0,0.07,N,2,0
6324,21,35324,RENT,4.0,MEDICAL,B,6000,,0,0.17,N,4,0
6325,24,43000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,10000,16.89,1,0.23,Y,2,1
6326,26,29364,RENT,4.0,HOMEIMPROVEMENT,C,6000,13.35,1,0.2,Y,4,1
6327,25,49000,OWN,6.0,VENTURE,C,3000,,0,0.06,N,3,1
6328,24,43000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,3000,10.99,1,0.07,N,3,0
6329,23,49000,MORTGAGE,7.0,VENTURE,C,4000,13.99,0,0.08,N,4,1
6330,25,35392,RENT,9.0,EDUCATION,A,6000,7.4,0,0.17,N,3,0
6331,25,49000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,7000,6.99,0,0.14,N,3,0
6332,22,29916,RENT,1.0,PERSONAL,D,6000,15.65,1,0.2,N,2,1
6333,25,36000,RENT,9.0,MEDICAL,B,6000,,0,0.17,N,4,0
6334,24,49000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,2700,6.92,0,0.06,N,4,0
6335,22,49000,MORTGAGE,6.0,EDUCATION,A,2400,5.79,0,0.05,N,4,0
6336,23,49000,MORTGAGE,7.0,MEDICAL,A,2400,7.66,0,0.05,N,3,0
6337,25,49000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,18225,10.0,0,0.37,N,4,0
6338,26,49000,MORTGAGE,10.0,EDUCATION,B,20000,10.0,0,0.41,N,2,0
6339,22,30000,RENT,7.0,EDUCATION,C,6000,14.79,1,0.2,N,4,1
6340,22,30000,RENT,0.0,DEBTCONSOLIDATION,E,6000,19.39,1,0.2,Y,4,1
6341,22,36000,RENT,1.0,DEBTCONSOLIDATION,C,6000,12.68,0,0.17,N,4,1
6342,22,49000,MORTGAGE,,PERSONAL,A,16750,6.91,0,0.34,N,4,0
6343,26,30000,RENT,2.0,DEBTCONSOLIDATION,E,6000,16.77,1,0.2,N,2,0
6344,23,49000,MORTGAGE,2.0,VENTURE,A,6000,7.88,0,0.12,N,4,0
6345,26,49000,MORTGAGE,10.0,EDUCATION,A,14000,7.88,0,0.29,N,2,0
6346,22,36000,RENT,6.0,EDUCATION,B,6000,10.0,0,0.17,N,3,0
6347,24,49000,MORTGAGE,7.0,MEDICAL,A,3500,7.88,0,0.07,N,3,0
6348,25,49000,OWN,4.0,HOMEIMPROVEMENT,A,2500,6.76,0,0.05,N,4,0
6349,22,36000,RENT,4.0,EDUCATION,B,6000,10.36,0,0.17,N,3,0
6350,23,36000,RENT,2.0,MEDICAL,B,6000,11.86,0,0.17,N,4,0
