person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,evaluation_text,label
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,借款人年龄25岁，收入为96000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约2.0年，这反映出其工作稳定性欠佳。贷款意图为HOMEIMPROVEMENT，然而其信用等级仅为E，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达26.00%，还款压力较大。借款人曾有违约记录（Y），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,借款人年龄为21岁，展现出与其年龄相称的成熟与稳重。其年收入达15120元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于MORTGAGE状态，这体现出其生活具备较高的安定性。就业时长约0.0年，足以证明其工作稳定性较强。此次贷款意图为EDUCATION，从过往信用记录来看，信用等级被评定为B，这清晰地表明其信用表现良好。贷款金额为1500元，贷款利率处于合理范畴，贷款占收入的百分比为10.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有2年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,借款人年龄24岁，收入为97908元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约8.0年，这反映出其工作稳定性欠佳。贷款意图为HOMEIMPROVEMENT，然而其信用等级仅为D，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达26.00%，还款压力较大。借款人曾有违约记录（Y），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,1
26,110000,RENT,3.0,PERSONAL,C,25000,,0,0.23,Y,2,借款人年龄为26岁，展现出与其年龄相称的成熟与稳重。其年收入达110000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于RENT状态，这体现出其生活具备较高的安定性。就业时长约3.0年，足以证明其工作稳定性较强。此次贷款意图为PERSONAL，从过往信用记录来看，信用等级被评定为C，这清晰地表明其信用表现良好。贷款金额为25000元，贷款利率处于合理范畴，贷款占收入的百分比为23.00%，还款压力相对较小。借款人无违约记录（Y），且信用历史长度已有2年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,借款人年龄23岁，收入为15204元，这样的收入水平相对有限。住房情况是MORTGAGE，稳定性一般。就业时长约7.0年，这反映出其工作稳定性欠佳。贷款意图为PERSONAL，然而其信用等级仅为A，这充分表明信用状况不容乐观。申请贷款金额2800元，贷款利率较高，贷款占收入的百分比达18.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为3年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,借款人年龄25岁，收入为159600元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约0.0年，这反映出其工作稳定性欠佳。贷款意图为PERSONAL，然而其信用等级仅为D，这充分表明信用状况不容乐观。申请贷款金额30000元，贷款利率较高，贷款占收入的百分比达19.00%，还款压力较大。借款人曾有违约记录（Y），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,1
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,借款人年龄为24岁，展现出与其年龄相称的成熟与稳重。其年收入达171500元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于RENT状态，这体现出其生活具备较高的安定性。就业时长约6.0年，足以证明其工作稳定性较强。此次贷款意图为DEBTCONSOLIDATION，从过往信用记录来看，信用等级被评定为A，这清晰地表明其信用表现良好。贷款金额为18000元，贷款利率处于合理范畴，贷款占收入的百分比为10.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有4年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,借款人年龄为25岁，展现出与其年龄相称的成熟与稳重。其年收入达170004元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于MORTGAGE状态，这体现出其生活具备较高的安定性。就业时长约3.0年，足以证明其工作稳定性较强。此次贷款意图为MEDICAL，从过往信用记录来看，信用等级被评定为B，这清晰地表明其信用表现良好。贷款金额为10000元，贷款利率处于合理范畴，贷款占收入的百分比为6.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有4年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,借款人年龄24岁，收入为158004元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约0.0年，这反映出其工作稳定性欠佳。贷款意图为HOMEIMPROVEMENT，然而其信用等级仅为D，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达16.00%，还款压力较大。借款人曾有违约记录（Y），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,1
26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,借款人年龄为26岁，展现出与其年龄相称的成熟与稳重。其年收入达170000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于RENT状态，这体现出其生活具备较高的安定性。就业时长约0.0年，足以证明其工作稳定性较强。此次贷款意图为VENTURE，从过往信用记录来看，信用等级被评定为B，这清晰地表明其信用表现良好。贷款金额为13000元，贷款利率处于合理范畴，贷款占收入的百分比为8.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有3年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
24,83300,RENT,0.0,MEDICAL,D,25000,,1,0.26,N,2,借款人年龄24岁，收入为83300元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约0.0年，这反映出其工作稳定性欠佳。贷款意图为MEDICAL，然而其信用等级仅为D，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达26.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,借款人年龄为24岁，展现出与其年龄相称的成熟与稳重。其年收入达110000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于RENT状态，这体现出其生活具备较高的安定性。就业时长约7.0年，足以证明其工作稳定性较强。此次贷款意图为HOMEIMPROVEMENT，从过往信用记录来看，信用等级被评定为D，这清晰地表明其信用表现良好。贷款金额为25000元，贷款利率处于合理范畴，贷款占收入的百分比为23.00%，还款压力相对较小。借款人无违约记录（Y），且信用历史长度已有2年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,1
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,借款人年龄22岁，收入为15360元，这样的收入水平相对有限。住房情况是OWN，稳定性一般。就业时长约7.0年，这反映出其工作稳定性欠佳。贷款意图为HOMEIMPROVEMENT，然而其信用等级仅为B，这充分表明信用状况不容乐观。申请贷款金额2500元，贷款利率较高，贷款占收入的百分比达16.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为3年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,借款人年龄25岁，收入为134300元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约3.0年，这反映出其工作稳定性欠佳。贷款意图为MEDICAL，然而其信用等级仅为D，这充分表明信用状况不容乐观。申请贷款金额5000元，贷款利率较高，贷款占收入的百分比达3.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,借款人年龄为25岁，展现出与其年龄相称的成熟与稳重。其年收入达170000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于MORTGAGE状态，这体现出其生活具备较高的安定性。就业时长约2.0年，足以证明其工作稳定性较强。此次贷款意图为EDUCATION，从过往信用记录来看，信用等级被评定为A，这清晰地表明其信用表现良好。贷款金额为20000元，贷款利率处于合理范畴，贷款占收入的百分比为12.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有2年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
