person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,label,risk_analyst_eval,industry_specialist_eval,legal_advisor_eval
26,180000,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,0,"- 年龄较轻，工作经验不足，可能影响稳定性。
- 年收入高，贷款金额占比低，负担轻。
- 信贷评分等级A，信用记录良好，无违约记录。
- 信用历史4年，表现稳定。

总体风险评级：低风险。",问题包括：1）缺失工作年限信息，0.0月不合理；2）收入来源不明，需补充工作单位和职位；3）借款用途应具体说明改善内容。,借款人年收入高，信贷评分A且无违约记录，体现出良好的信用状况。用途为家居改善，显示积极意愿。个人责任感强，意愿明确。
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,0,"- 年龄年轻，工作年限短，收入稳定。
- 信贷评分B，信用记录良好，无违约记录。
- 贷款金额占收入比例低，仅6%。
- 但借款用途为创业，风险较高。

总体风险评级：中风险。",问题包括：1) 缺失负债情况及经营项目说明；2) 借款用途“VENTURE”不够明确；3) 工作年限仅3个月，需补充稳定性说明。,借款人年收入较高，借款金额小于收入的6%，无违约记录，显示出一定的责任感与诚信。借款用途为创业，目标明确。综合判断：明确意愿。
23,15000,OWN,7.0,MEDICAL,B,4475,,1,0.3,N,4,0,"- 年龄较轻，工作年限短，职业稳定性不足。
- 年收入15000元，贷款金额占比0.3，负担较轻。
- 信用评分B，虽无违约记录，但评分较低。
- 信用历史4年，基本良好，但信贷表现需观察。

总体风险评级：中风险。",问题包括：1) 缺失负债情况、资产情况；2) 利率为“nan%”不明确；3) 贷款状态“1”含糊，需明确含义。需补充负债、资产及利率具体信息。,借款人年收入稳定，住房自有，且无违约记录，显示出个人责任感和诚信程度较高。借款用途为医疗，符合急需，体现积极还款意愿。总结判断：明确意愿。
23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,1,"- 信用评分D，表明信用历史差。
- 违约记录存在，增加风险。
- 工作年限仅2个月，收入稳定性低。
- 年收入78000元，贷款占比32%，尚可。
- 负债水平不高，但用途为创业，风险较大。

总体风险评级：高风险。",问题：1）缺失负债情况和收入来源细节；2）借款用途“VENTURE”含糊，不明具体；3）信贷评分等级D与有违约记录需解释。需补充负债信息及借款具体用途。,借款人年收入较低且工作年限短，信贷评分为D，且有违约记录，显示其责任感和诚信程度不足。借款用途为创业，可能存在逃避还款动机。综上，意愿可疑。
25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,0,"- 信用评分E，表明信用风险高。
- 违约记录存在，增加违约可能性。
- 年收入66300元，贷款占比32%，相对可接受。
- 工作仅3个月，收入稳定性不足。
- 高利率17.93%，增加还款压力。

总体风险评级：高风险。",问题包括：1）缺少负债情况及其他收入来源；2）工作年限仅3个月，稳定性不足；3）信贷评分为E且有违约记录，需进一步解释。需补充负债详情和工作稳定性说明。,借款人年收入较低，信贷评分等级为E，且有违约记录，显示诚信程度不足。虽然借款用途为医疗，但工作年限仅3个月，责任感和目标规划不明。总体判断：意愿可疑。
23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,0,"- 年龄较小，工作经验不足，收入稳定性存疑。
- 年收入90000元，贷款金额占比28%，负担适中。
- 信贷评分B，信用记录良好，无违约记录。
- 借款用途为债务整合，可能存在财务压力。
- 总体风险评级：中风险。",问题包括：1）缺失负债情况及具体收入来源；2）工作年限为0.0月，需明确是否为首次就业；3）借款用途需详细说明。建议补充以上信息以便审核。,借款人年收入较高且无违约记录，体现出一定的诚信和责任感。但工作年限为零月，可能导致还款能力不稳定。借款用途为债务整合，可能存在逃避动机。整体判断：意愿不明。
24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,1,"- 信用评分D，信用风险高。
- 年收入79000元，但工作仅9个月，稳定性差。
- 贷款金额占收入比例0.32，适中。
- 有违约记录，增加违约可能性。
- 借款用途为债务整合，表明负债压力。

总体风险评级：高风险。",问题包括：1）缺失收入来源、负债情况等关键信息；2）描述不够清晰，需明确借款用途细节；3）自相矛盾，信贷评分等级D与违约记录需说明影响。建议补充负债总额及稳定收入来源信息。,借款人年收入较低，信贷评分D且有违约记录，显示出潜在逃避动机。虽然借款用途为债务整合，表明一定的还款意愿，但责任感不足。综合判断：意愿不明。
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,0,"1. 年龄较小，工作年限短，收入稳定性较低。  
2. 信贷评分C，反映信用状况不佳。  
3. 有违约记录，增加信用风险。  
4. 贷款金额占收入比例合理，但负担仍需关注。  
5. 利率偏高，增加还款压力。  

总体风险评级：高风险。",问题包括：1）缺失负债情况和收入来源的详细说明；2）借款用途需更具体；3）信用评分C与违约记录存在矛盾。需补充负债信息及收入来源。,借款人年收入较高，但信贷评分为C且有违约记录，显示出诚信程度不足。工作年限短，缺乏稳定性，借款用途模糊。综合判断：意愿不明。
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,0,"- 年收入92000元，贷款金额占比0.27，负担较轻。
- 信贷评分B，信用记录良好，无违约记录。
- 工作年限仅6个月，收入稳定性待观察。
- 租房状态可能影响长期还款能力。

总体风险评级：中风险。",问题包括：1）缺失负债情况；2）工作年限较短，需说明是否为全职；3）借款用途与收入来源不明确。需补充负债、工作性质及稳定性等信息。,借款人年收入较高，信贷评分为B且无违约记录，显示一定的信用基础。借款用途为家庭改善，表明有明确目标。工作年限虽短，但无逃避动机表现。综合判断，借款人意愿明确。
24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,0,"- 年龄较小，工作年限短，收入稳定性不足。
- 信贷评分等级C，风险较高。
- 贷款金额占收入比例合理，但负债比高。
- 违约记录存在，信用风险显著。

总体风险评级：高风险。",问题：1）缺失经营时间和具体负债情况；2）借款用途“VENTURE”含糊，需明确用途；3）信贷评分C且有违约记录，风险评估不清。需补充经营时间、负债详情及具体用途。,借款人年收入较高，但工作仅1个月，信用评分C且有违约记录，显示个人责任感不足。借款用途为创业，目标不明确，潜在逃避动机明显。判断：意愿不明。
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,0,"- 年龄较小，工作年限短，稳定性不足。
- 年收入中等，但借款用途为创业，风险较高。
- 信贷评分D，表明信用状况较差。
- 贷款金额占收入比例合理，但负债水平尚需关注。
- 无违约记录有利于降低风险。

总体风险评级：中风险。",存在问题：1）缺失负债情况、经营时间等信息；2）借款用途“VENTURE”描述含糊，需明确具体用途；3）信用评分D可能影响贷款批准。需要补充收入来源、负债情况及经营计划。,借款人年轻、年收入较高，但工作年限短，信贷评分D，反映信用风险。借款用途为创业，可能存在逃避动机。总体判断：意愿不明。
23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,0,"- 年龄较小，工作年限短，稳定性不足。
- 年收入15000元，负债比例低（12%），但违约记录影响信用评分。
- 信贷评分C，信用风险较高。
- 借款用途为医疗，紧急性高。

总体风险评级：高风险。",存在问题：1）缺失负债情况、医疗费用具体金额。2）工作年限仅1个月，收入是否稳定不清晰。3）信贷评分C与违约记录自相矛盾。需补充负债、医疗费用及收入稳定性信息。,借款人年龄较小，工作经验不足，年收入与贷款金额比例较低。存在违约记录，信贷评分为C，显示个人责任感和诚信程度不足，可能有逃避还款动机。总结判断：可疑态度。
23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,0,"- 年龄较轻，工作经验短；
- 年收入70550元，贷款金额占比30%合理；
- 信贷评分F，信用记录差；
- 违约记录存在，增加风险；
- 高利率19.04%加大还款压力。

总体风险评级：高风险。",存在的问题：1）收入来源未明确，需补充工作单位与职位。2）负债情况未提供，需说明其他贷款或欠款情况。3）违约记录与信贷评分矛盾，需解释原因。,借款人年收入70550元、借款用途为医疗，但信贷评分F且有违约记录，表明责任感不足。工作仅3个月，收入稳定性存疑。整体评估意愿可疑。
25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,1,"- 信用评分D，表明信用状况较差。
- 仅工作2个月，收入稳定性不足。
- 有违约记录，增加信用风险。
- 贷款金额占收入比例为30%，尚可接受。
- 借款用途为债务整合，可能反映财务压力。

总体风险评级：高风险。",问题包括：1）收入来源不明确；2）负债情况缺失；3）工作年限过短，可能影响还款能力。需补充收入来源及现有负债信息。,借款人年收入较低，信贷评分D且有违约记录，表明诚信程度不足。借款用途为债务整合，可能有逃避动机。综合评估，意愿可疑。
26,175000,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,0,"- 信用评分A，良好信用记录无违约。
- 年收入175,000元，贷款占比仅0.01，负担轻。
- 工作年限短（3个月），稳定性待考量。
- 借款用途为创业，风险较高。

总体风险评级：中风险。","问题1：缺失经营时间、负债情况、收入来源等信息。  
问题2：借款用途“VENTURE”含糊，需明确具体项目。  
问题3：贷款金额与年收入比例极低，需解释合理性。  
建议补充经营时间、负债情况及借款用途细节。",借款人年收入高，信贷评分A，无违约记录，显示出良好的还款意愿。借款用途为创业，体现积极目标规划。总的来看，借款人还款意愿明确。
25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,0,"- 年龄年轻，有发展潜力。
- 年收入相对较高，贷款金额占比低（5%）。
- 信用评分优良（A），无违约记录。
- 工作年限短，但无影响。
- 负债水平低，具备良好还款能力。

总体风险评级：低风险。",问题包括：1) 工作年限不足1年，需补充稳定收入来源；2) 住房贷款信息不明确，需说明具体情况；3) 借款用途与收入水平是否合理需进一步验证。,借款人年收入高且信贷评分等级为A，无违约记录，贷款金额仅占收入的5%。这些表明其责任感和诚信程度较高，显示出明确的还款意愿。总结判断：明确意愿。
